# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1941       2.860814986448e-11       1.588426131335e-12      -2.085631923913e-12       0.000000000000e+00       4.006577090786e-16       1.055730889315e-16      -1.580497821775e-17 
 1942       2.859593620293e-11       1.585245998935e-12      -2.111418976763e-12       0.000000000000e+00       3.997593449424e-16       1.058966975333e-16      -1.576751165248e-17 
 1943       2.858547815300e-11       1.581889881806e-12      -2.136908333637e-12       0.000000000000e+00       3.988633293579e-16       1.062117037084e-16      -1.572906196342e-17 
 1944       2.857675563919e-11       1.578358168744e-12      -2.162086686788e-12       0.000000000000e+00       3.979696535913e-16       1.065180154818e-16      -1.568962288163e-17 
 1945       2.856974848624e-11       1.574651251770e-12      -2.186940676858e-12       0.000000000000e+00       3.970783088350e-16       1.068155405852e-16      -1.564918812112e-17 
 1946       2.856443641901e-11       1.570769526129e-12      -2.211456892819e-12       0.000000000000e+00       3.961892862081e-16       1.071041864569e-16      -1.560775137882e-17 
 1947       2.856079906234e-11       1.566713390299e-12      -2.235621871905e-12       0.000000000000e+00       3.953025767557e-16       1.073838602414e-16      -1.556530633460e-17 
 1948       2.855881351938e-11       1.562483594053e-12      -2.259423484262e-12       0.000000000000e+00       3.944181720510e-16       1.076545083641e-16      -1.552184844303e-17 
 1949       2.855844708702e-11       1.558082285487e-12      -2.282855098395e-12       0.000000000000e+00       3.935360660049e-16       1.079162355826e-16      -1.547738032365e-17 
 1950       2.855966448546e-11       1.553511971870e-12      -2.305911446887e-12       0.000000000000e+00       3.926562530696e-16       1.081691868294e-16      -1.543190641118e-17 
 1951       2.856243027458e-11       1.548775172313e-12      -2.328587244506e-12       0.000000000000e+00       3.917787276379e-16       1.084135077186e-16      -1.538543116741e-17 
 1952       2.856670885368e-11       1.543874417785e-12      -2.350877188183e-12       0.000000000000e+00       3.909034840434e-16       1.086493445470e-16      -1.533795908124e-17 
 1953       2.857246446132e-11       1.538812251130e-12      -2.372775956993e-12       0.000000000000e+00       3.900305165599e-16       1.088768442949e-16      -1.528949466872e-17 
 1954       2.857966117509e-11       1.533591227083e-12      -2.394278212131e-12       0.000000000000e+00       3.891598194021e-16       1.090961546271e-16      -1.524004247307e-17 
 1955       2.858826291137e-11       1.528213912284e-12      -2.415378596892e-12       0.000000000000e+00       3.882913867245e-16       1.093074238937e-16      -1.518960706475e-17 
 1956       2.859823342515e-11       1.522682885296e-12      -2.436071736652e-12       0.000000000000e+00       3.874252126222e-16       1.095108011311e-16      -1.513819304147e-17 
 1957       2.860953630983e-11       1.517000736620e-12      -2.456352238844e-12       0.000000000000e+00       3.865612911304e-16       1.097064360628e-16      -1.508580502826e-17 
 1958       2.862213499696e-11       1.511170068710e-12      -2.476214692936e-12       0.000000000000e+00       3.856996162240e-16       1.098944791005e-16      -1.503244767746e-17 
 1959       2.863599275607e-11       1.505193495991e-12      -2.495653670415e-12       0.000000000000e+00       3.848401818183e-16       1.100750813448e-16      -1.497812566881e-17 
 1960       2.865107269443e-11       1.499073644871e-12      -2.514663724760e-12       0.000000000000e+00       3.839829817682e-16       1.102483945864e-16      -1.492284370944e-17 
 1961       2.866733775685e-11       1.492813153762e-12      -2.533239391424e-12       0.000000000000e+00       3.831280098685e-16       1.104145713067e-16      -1.486660653396e-17 
 1962       2.868475072549e-11       1.486414673091e-12      -2.551375187813e-12       0.000000000000e+00       3.822752598534e-16       1.105737646787e-16      -1.480941890445e-17 
 1963       2.870327421961e-11       1.479880865318e-12      -2.569065613264e-12       0.000000000000e+00       3.814247253969e-16       1.107261285682e-16      -1.475128561053e-17 
 1964       2.872287069536e-11       1.473214404953e-12      -2.586305149022e-12       0.000000000000e+00       3.805764001124e-16       1.108718175345e-16      -1.469221146939e-17 
 1965       2.874350244561e-11       1.466417978568e-12      -2.603088258222e-12       0.000000000000e+00       3.797302775528e-16       1.110109868316e-16      -1.463220132582e-17 
 1966       2.876513159968e-11       1.459494284819e-12      -2.619409385868e-12       0.000000000000e+00       3.788863512099e-16       1.111437924085e-16      -1.457126005225e-17 
 1967       2.878772012318e-11       1.452446034455e-12      -2.635262958809e-12       0.000000000000e+00       3.780446145152e-16       1.112703909107e-16      -1.450939254881e-17 
 1968       2.881122981776e-11       1.445275950338e-12      -2.650643385720e-12       0.000000000000e+00       3.772050608390e-16       1.113909396808e-16      -1.444660374333e-17 
 1969       2.883562232093e-11       1.437986767458e-12      -2.665545057078e-12       0.000000000000e+00       3.763676834905e-16       1.115055967598e-16      -1.438289859142e-17 
 1970       2.886085910580e-11       1.430581232948e-12      -2.679962345147e-12       0.000000000000e+00       3.755324757180e-16       1.116145208873e-16      -1.431828207647e-17 
 1971       2.888690148093e-11       1.423062106102e-12      -2.693889603949e-12       0.000000000000e+00       3.746994307085e-16       1.117178715032e-16      -1.425275920973e-17 
 1972       2.891371059006e-11       1.415432158387e-12      -2.707321169250e-12       0.000000000000e+00       3.738685415878e-16       1.118158087480e-16      -1.418633503028e-17 
 1973       2.894124741195e-11       1.407694173463e-12      -2.720251358532e-12       0.000000000000e+00       3.730398014201e-16       1.119084934641e-16      -1.411901460517e-17 
 1974       2.896947276012e-11       1.399850947195e-12      -2.732674470980e-12       0.000000000000e+00       3.722132032085e-16       1.119960871965e-16      -1.405080302936e-17 
 1975       2.899834728266e-11       1.391905287673e-12      -2.744584787451e-12       0.000000000000e+00       3.713887398942e-16       1.120787521937e-16      -1.398170542580e-17 
 1976       2.902783146204e-11       1.383860015225e-12      -2.755976570464e-12       0.000000000000e+00       3.705664043568e-16       1.121566514090e-16      -1.391172694550e-17 
 1977       2.905788561484e-11       1.375717962431e-12      -2.766844064167e-12       0.000000000000e+00       3.697461894141e-16       1.122299485008e-16      -1.384087276751e-17 
 1978       2.908846989160e-11       1.367481974145e-12      -2.777181494327e-12       0.000000000000e+00       3.689280878222e-16       1.122988078338e-16      -1.376914809897e-17 
 1979       2.911954427656e-11       1.359154907503e-12      -2.786983068301e-12       0.000000000000e+00       3.681120922752e-16       1.123633944802e-16      -1.369655817521e-17 
 1980       2.915106858750e-11       1.350739631947e-12      -2.796242975017e-12       0.000000000000e+00       3.672981954049e-16       1.124238742201e-16      -1.362310825970e-17 
 1981       2.918300247546e-11       1.342239029233e-12      -2.804955384955e-12       0.000000000000e+00       3.664863897812e-16       1.124804135427e-16      -1.354880364414e-17 
 1982       2.921530542458e-11       1.333655993453e-12      -2.813114450124e-12       0.000000000000e+00       3.656766679118e-16       1.125331796473e-16      -1.347364964849e-17 
 1983       2.924793675187e-11       1.324993431047e-12      -2.820714304041e-12       0.000000000000e+00       3.648690222418e-16       1.125823404437e-16      -1.339765162102e-17 
 1984       2.928085560700e-11       1.316254260822e-12      -2.827749061710e-12       0.000000000000e+00       3.640634451541e-16       1.126280645540e-16      -1.332081493830e-17 
 1985       2.931402097210e-11       1.307441413962e-12      -2.834212819599e-12       0.000000000000e+00       3.632599289691e-16       1.126705213126e-16      -1.324314500530e-17 
 1986       2.934739166150e-11       1.298557834053e-12      -2.840099655624e-12       0.000000000000e+00       3.624584659443e-16       1.127098807676e-16      -1.316464725540e-17 
 1987       2.938092802067e-11       1.289606484763e-12      -2.845405111155e-12       0.000000000000e+00       3.616590487876e-16       1.127462337359e-16      -1.308532443058e-17 
 1988       2.941459703692e-11       1.280590372951e-12      -2.850130649026e-12       0.000000000000e+00       3.608616721996e-16       1.127793513229e-16      -1.300516840010e-17 
 1989       2.944836726589e-11       1.271512525762e-12      -2.854279228326e-12       0.000000000000e+00       3.600663313422e-16       1.128089236333e-16      -1.292416828164e-17 
 1990       2.948220713570e-11       1.262375982986e-12      -2.857853825366e-12       0.000000000000e+00       3.592730213265e-16       1.128346395543e-16      -1.284231315563e-17 
 1991       2.951608494684e-11       1.253183797079e-12      -2.860857433706e-12       0.000000000000e+00       3.584817372134e-16       1.128561867540e-16      -1.275959206519e-17 
 1992       2.954996887199e-11       1.243939033171e-12      -2.863293064179e-12       0.000000000000e+00       3.576924740125e-16       1.128732516805e-16      -1.267599401611e-17 
 1993       2.958382695582e-11       1.234644769087e-12      -2.865163744913e-12       0.000000000000e+00       3.569052266830e-16       1.128855195595e-16      -1.259150797678e-17 
 1994       2.961762711488e-11       1.225304095362e-12      -2.866472521358e-12       0.000000000000e+00       3.561199901330e-16       1.128926743935e-16      -1.250612287817e-17 
 1995       2.965133713741e-11       1.215920115258e-12      -2.867222456306e-12       0.000000000000e+00       3.553367592196e-16       1.128943989599e-16      -1.241982761378e-17 
 1996       2.968492468321e-11       1.206495944779e-12      -2.867416629919e-12       0.000000000000e+00       3.545555287489e-16       1.128903748096e-16      -1.233261103956e-17 
 1997       2.971835728344e-11       1.197034712686e-12      -2.867058139748e-12       0.000000000000e+00       3.537762934758e-16       1.128802822655e-16      -1.224446197392e-17 
 1998       2.975160234049e-11       1.187539560515e-12      -2.866150100762e-12       0.000000000000e+00       3.529990481039e-16       1.128638004210e-16      -1.215536919767e-17 
 1999       2.978462712779e-11       1.178013642593e-12      -2.864695645368e-12       0.000000000000e+00       3.522237872857e-16       1.128406071383e-16      -1.206532145392e-17 
 2000       2.981739878969e-11       1.168460126053e-12      -2.862697923437e-12       0.000000000000e+00       3.514505056222e-16       1.128103790471e-16      -1.197430744814e-17 
 2001       2.984988434126e-11       1.158882190849e-12      -2.860160102327e-12       0.000000000000e+00       3.506791976628e-16       1.127727915431e-16      -1.188231584803e-17 
 2002       2.988205066816e-11       1.149283029775e-12      -2.857085366907e-12       0.000000000000e+00       3.499098579055e-16       1.127275187863e-16      -1.178933528349e-17 
 2003       2.991386452645e-11       1.139665848481e-12      -2.853476919581e-12       0.000000000000e+00       3.491424807967e-16       1.126742336995e-16      -1.169535434661e-17 
 2004       2.994529254246e-11       1.130033865483e-12      -2.849337980313e-12       0.000000000000e+00       3.483770607309e-16       1.126126079669e-16      -1.160036159160e-17 
 2005       2.997630121260e-11       1.120390312189e-12      -2.844671786647e-12       0.000000000000e+00       3.476135920511e-16       1.125423120327e-16      -1.150434553476e-17 
 2006       3.000685690323e-11       1.110738432905e-12      -2.839481593736e-12       0.000000000000e+00       3.468520690483e-16       1.124630150992e-16      -1.140729465440e-17 
 2007       3.003692585047e-11       1.101081484861e-12      -2.833770674362e-12       0.000000000000e+00       3.460924859614e-16       1.123743851255e-16      -1.130919739085e-17 
 2008       3.006647416006e-11       1.091422738216e-12      -2.827542318964e-12       0.000000000000e+00       3.453348369775e-16       1.122760888261e-16      -1.121004214637e-17 
 2009       3.009546780718e-11       1.081765476085e-12      -2.820799835654e-12       0.000000000000e+00       3.445791162315e-16       1.121677916693e-16      -1.110981728513e-17 
 2010       3.012387263633e-11       1.072112994546e-12      -2.813546550252e-12       0.000000000000e+00       3.438253178061e-16       1.120491578755e-16      -1.100851113317e-17 
