# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2081       2.803655261590e-11       6.915606090191e-13      -1.333169563672e-12       5.843439442636e-15       2.948726706890e-16       8.199988401056e-17      -1.391742141016e-18 
 2082       2.797687838693e-11       6.890438693896e-13      -1.316023966463e-12       5.837005359297e-15       2.942431096256e-16       8.158294325988e-17      -1.243440384492e-18 
 2083       2.791637280512e-11       6.866099208694e-13      -1.298913031419e-12       5.830558816364e-15       2.936151013484e-16       8.116871053140e-17      -1.095747432160e-18 
 2084       2.785504422254e-11       6.842585977887e-13      -1.281842177103e-12       5.824099748696e-15       2.929886415084e-16       8.075692997516e-17      -9.487154321904e-19 
 2085       2.779290102942e-11       6.819897331237e-13      -1.264816842401e-12       5.817628090897e-15       2.923637257186e-16       8.034734473169e-17      -8.023967263054e-19 
 2086       2.772995165415e-11       6.798031584952e-13      -1.247842486545e-12       5.811143777321e-15       2.917403495538e-16       7.993969693070e-17      -6.568438500073e-19 
 2087       2.766620456338e-11       6.776987041664e-13      -1.230924589140e-12       5.804646742065e-15       2.911185085505e-16       7.953372768992e-17      -5.121095328092e-19 
 2088       2.760166826205e-11       6.756761990409e-13      -1.214068650184e-12       5.798136918977e-15       2.904981982070e-16       7.912917711383e-17      -3.682466984633e-19 
 2089       2.753635129342e-11       6.737354706612e-13      -1.197280190094e-12       5.791614241649e-15       2.898794139829e-16       7.872578429249e-17      -2.253084651900e-19 
 2090       2.747026223916e-11       6.718763452064e-13      -1.180564749730e-12       5.785078643418e-15       2.892621512999e-16       7.832328730027e-17      -8.334814590740e-20 
 2091       2.740340971933e-11       6.700986474901e-13      -1.163927890422e-12       5.778530057369e-15       2.886464055407e-16       7.792142319465e-17       5.758075153999e-20 
 2092       2.733580239251e-11       6.684022009592e-13      -1.147375193988e-12       5.771968416331e-15       2.880321720499e-16       7.751992801499e-17       1.974245241519e-19 
 2093       2.726744895579e-11       6.667868276914e-13      -1.130912262764e-12       5.765393652879e-15       2.874194461332e-16       7.711853678131e-17       3.361292735433e-19 
 2094       2.719835814483e-11       6.652523483934e-13      -1.114544719625e-12       5.758805699331e-15       2.868082230578e-16       7.671698349307e-17       4.736409057153e-19 
 2095       2.712853873392e-11       6.637985823990e-13      -1.098278208009e-12       5.752204487751e-15       2.861984980522e-16       7.631500112796e-17       6.099051308259e-19 
 2096       2.705799953603e-11       6.624253476673e-13      -1.082118391945e-12       5.745589949945e-15       2.855902663060e-16       7.591232164063e-17       7.448674629612e-19 
 2097       2.698674940282e-11       6.611324607807e-13      -1.066070956070e-12       5.738962017466e-15       2.849835229702e-16       7.550867596154e-17       8.784732199057e-19 
 2098       2.691479722475e-11       6.599197369429e-13      -1.050141605661e-12       5.732320621607e-15       2.843782631569e-16       7.510379399567e-17       1.010667522914e-18 
 2099       2.684215193109e-11       6.587869899770e-13      -1.034336066653e-12       5.725665693406e-15       2.837744819390e-16       7.469740462134e-17       1.141395296481e-18 
 2100       2.676882248995e-11       6.577340323239e-13      -1.018660085668e-12       5.718997163643e-15       2.831721743507e-16       7.428923568896e-17       1.270601268113e-18 
 2101       2.669481790837e-11       6.567606750398e-13      -1.003119430034e-12       5.712314962840e-15       2.825713353870e-16       7.387901401983e-17       1.398229968099e-18 
 2102       2.662014723234e-11       6.558667277948e-13      -9.877198878139e-13       5.705619021262e-15       2.819719600040e-16       7.346646540491e-17       1.524225729281e-18 
 2103       2.654481954688e-11       6.550519988707e-13      -9.724672678268e-13       5.698909268915e-15       2.813740431185e-16       7.305131460359e-17       1.648532686826e-18 
 2104       2.646884495518e-11       6.543161492901e-13      -9.573668064732e-13       5.692185681051e-15       2.807775799291e-16       7.263334621472e-17       1.771103790829e-18 
 2105       2.639223752356e-11       6.536582540963e-13      -9.424213836491e-13       5.685448415024e-15       2.801825668819e-16       7.221258775500e-17       1.891927913139e-18 
 2106       2.631501235713e-11       6.530772380176e-13      -9.276332944671e-13       5.678697674385e-15       2.795890007114e-16       7.178912785189e-17       2.011002928666e-18 
 2107       2.623718462259e-11       6.525720210527e-13      -9.130048413380e-13       5.671933663466e-15       2.789968781202e-16       7.136305548740e-17       2.128326719686e-18 
 2108       2.615876954824e-11       6.521415184653e-13      -8.985383339788e-13       5.665156587381e-15       2.784061957786e-16       7.093445999858e-17       2.243897175856e-18 
 2109       2.607978242415e-11       6.517846407781e-13      -8.842360894204e-13       5.658366652023e-15       2.778169503249e-16       7.050343107786e-17       2.357712194230e-18 
 2110       2.600023860218e-11       6.515002937671e-13      -8.701004320160e-13       5.651564064070e-15       2.772291383652e-16       7.007005877357e-17       2.469769679272e-18 
 2111       2.592015349603e-11       6.512873784554e-13      -8.561336934489e-13       5.644749030985e-15       2.766427564733e-16       6.963443349030e-17       2.580067542871e-18 
 2112       2.583954258139e-11       6.511447911078e-13      -8.423382127410e-13       5.637921761012e-15       2.760578011908e-16       6.919664598934e-17       2.688603704358e-18 
 2113       2.575842139594e-11       6.510714232243e-13      -8.287163362603e-13       5.631082463185e-15       2.754742690270e-16       6.875678738915e-17       2.795376090520e-18 
 2114       2.567680553947e-11       6.510661615349e-13      -8.152704177295e-13       5.624231347322e-15       2.748921564587e-16       6.831494916571e-17       2.900382635616e-18 
 2115       2.559471067393e-11       6.511278879932e-13      -8.020028182335e-13       5.617368624029e-15       2.743114599304e-16       6.787122315302e-17       3.003621281390e-18 
 2116       2.551215252353e-11       6.512554797709e-13      -7.889159062280e-13       5.610494504699e-15       2.737321758541e-16       6.742570154348e-17       3.105089977089e-18 
 2117       2.542914687479e-11       6.514478092518e-13      -7.760120575473e-13       5.603609201518e-15       2.731543006091e-16       6.697847688835e-17       3.204786679474e-18 
 2118       2.534570957662e-11       6.517037440258e-13      -7.632936554124e-13       5.596712927459e-15       2.725778305425e-16       6.652964209814e-17       3.302709352841e-18 
 2119       2.526185654040e-11       6.520221468832e-13      -7.507630904390e-13       5.589805896286e-15       2.720027619686e-16       6.607929044306e-17       3.398855969031e-18 
 2120       2.517760374007e-11       6.524018758088e-13      -7.384227606458e-13       5.582888322557e-15       2.714290911689e-16       6.562751555347e-17       3.493224507445e-18 
 2121       2.509296721215e-11       6.528417839759e-13      -7.262750714622e-13       5.575960421621e-15       2.708568143924e-16       6.517441142024e-17       3.585812955065e-18 
 2122       2.500796305589e-11       6.533407197406e-13      -7.143224357367e-13       5.569022409622e-15       2.702859278552e-16       6.472007239524e-17       3.676619306460e-18 
 2123       2.492260743328e-11       6.538975266360e-13      -7.025672737447e-13       5.562074503498e-15       2.697164277407e-16       6.426459319174e-17       3.765641563812e-18 
 2124       2.483691656918e-11       6.545110433659e-13      -6.910120131969e-13       5.555116920983e-15       2.691483101995e-16       6.380806888484e-17       3.852877736919e-18 
 2125       2.475090675132e-11       6.551801037996e-13      -6.796590892470e-13       5.548149880608e-15       2.685815713492e-16       6.335059491190e-17       3.938325843221e-18 
 2126       2.466459433046e-11       6.559035369654e-13      -6.685109444999e-13       5.541173601700e-15       2.680162072744e-16       6.289226707296e-17       4.021983907808e-18 
 2127       2.457799572042e-11       6.566801670451e-13      -6.575700290199e-13       5.534188304386e-15       2.674522140269e-16       6.243318153118e-17       4.103849963438e-18 
 2128       2.449112739813e-11       6.575088133678e-13      -6.468388003385e-13       5.527194209590e-15       2.668895876252e-16       6.197343481324e-17       4.183922050551e-18 
 2129       2.440400590376e-11       6.583882904047e-13      -6.363197234629e-13       5.520191539038e-15       2.663283240550e-16       6.151312380980e-17       4.262198217287e-18 
 2130       2.431664784076e-11       6.593174077624e-13      -6.260152708835e-13       5.513180515257e-15       2.657684192687e-16       6.105234577590e-17       4.338676519495e-18 
 2131       2.422906987595e-11       6.602949701775e-13      -6.159279225823e-13       5.506161361574e-15       2.652098691855e-16       6.059119833142e-17       4.413355020754e-18 
 2132       2.414128873958e-11       6.613197775107e-13      -6.060601660410e-13       5.499134302122e-15       2.646526696914e-16       6.012977946145e-17       4.486231792386e-18 
 2133       2.405332122539e-11       6.623906247409e-13      -5.964144962489e-13       5.492099561835e-15       2.640968166392e-16       5.966818751679e-17       4.557304913471e-18 
 2134       2.396518419075e-11       6.635063019593e-13      -5.869934157112e-13       5.485057366453e-15       2.635423058483e-16       5.920652121431e-17       4.626572470862e-18 
 2135       2.387689455666e-11       6.646655943635e-13      -5.777994344567e-13       5.478007942520e-15       2.629891331047e-16       5.874487963742e-17       4.694032559198e-18 
 2136       2.378846930786e-11       6.658672822517e-13      -5.688350700461e-13       5.470951517389e-15       2.624372941611e-16       5.828336223647e-17       4.759683280925e-18 
 2137       2.369992549290e-11       6.671101410167e-13      -5.601028475802e-13       5.463888319219e-15       2.618867847367e-16       5.782206882920e-17       4.823522746305e-18 
 2138       2.361128022422e-11       6.683929411403e-13      -5.516052997077e-13       5.456818576975e-15       2.613376005169e-16       5.736109960116e-17       4.885549073434e-18 
 2139       2.352255067822e-11       6.697144481872e-13      -5.433449666332e-13       5.449742520436e-15       2.607897371540e-16       5.690055510612e-17       4.945760388256e-18 
 2140       2.343375409531e-11       6.710734227991e-13      -5.353243961258e-13       5.442660380187e-15       2.602431902664e-16       5.644053626651e-17       5.004154824579e-18 
 2141       2.334490778004e-11       6.724686206890e-13      -5.275461435264e-13       5.435572387625e-15       2.596979554389e-16       5.598114437385e-17       5.060730524092e-18 
 2142       2.325602910111e-11       6.738987926354e-13      -5.200127717564e-13       5.428478774961e-15       2.591540282227e-16       5.552248108918e-17       5.115485636373e-18 
 2143       2.316713478145e-11       6.753626841909e-13      -5.127262371562e-13       5.421379786822e-15       2.586114044108e-16       5.506463601612e-17       5.168427007704e-18 
 2144       2.307823876272e-11       6.768590348199e-13      -5.056860423993e-13       5.414275715170e-15       2.580700808682e-16       5.460764932646e-17       5.219596312321e-18 
 2145       2.298935432635e-11       6.783865787435e-13      -4.988910709771e-13       5.407166864623e-15       2.575300547073e-16       5.415154888012e-17       5.269044099692e-18 
 2146       2.290049480234e-11       6.799440452181e-13      -4.923402002145e-13       5.400053540877e-15       2.569913230129e-16       5.369636262944e-17       5.316821122171e-18 
 2147       2.281167356926e-11       6.815301585301e-13      -4.860323012621e-13       5.392936050707e-15       2.564538828420e-16       5.324211861928e-17       5.362978335242e-18 
 2148       2.272290405435e-11       6.831436379893e-13      -4.799662390882e-13       5.385814701962e-15       2.559177312238e-16       5.278884498709e-17       5.407566897763e-18 
 2149       2.263419973360e-11       6.847831979235e-13      -4.741408724705e-13       5.378689803575e-15       2.553828651598e-16       5.233656996308e-17       5.450638172203e-18 
 2150       2.254557413173e-11       6.864475476724e-13      -4.685550539885e-13       5.371561665555e-15       2.548492816234e-16       5.188532187023e-17       5.492243724889e-18 
 2151       2.245704082232e-11       6.881353915820e-13      -4.632076300156e-13       5.364430598998e-15       2.543169775604e-16       5.143512912449e-17       5.532435326244e-18 
